Genre,Publisher,TotalSales
Action,Telltale Games,0.09
Action,Telltale Games,0.09
Action,Telltale Games,0.09
Action,Telltale Games,0.02
Action,Telltale Games,0.02
Action,Telltale Games,0.02
Action,Telltale Games,0.02
Action,Telltale Games,0.24
Action,Telltale Games,0.24
Action,Telltale Games,0.24
Action,Telltale Games,0.24
Fighting,Capcom,0.26
Fighting,Capcom,0.26
Fighting,Capcom,0.26
Fighting,Capcom,0.26
Fighting,Capcom,0.26
Fighting,Capcom,0.13
Fighting,Capcom,0.13
Fighting,Capcom,0.13
Fighting,Capcom,0.13
Fighting,Capcom,0.13
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.01
Racing,Warner Bros. Interactive Entertainment,0.01
Racing,Warner Bros. Interactive Entertainment,0.01
Racing,Warner Bros. Interactive Entertainment,0.01
Racing,Warner Bros. Interactive Entertainment,0.01
Racing,Warner Bros. Interactive Entertainment,0.01
Racing,Warner Bros. Interactive Entertainment,0.24
Racing,Warner Bros. Interactive Entertainment,0.24
Racing,Warner Bros. Interactive Entertainment,0.24
Racing,Warner Bros. Interactive Entertainment,0.24
Racing,Warner Bros. Interactive Entertainment,0.24
Racing,Warner Bros. Interactive Entertainment,0.24
Racing,Warner Bros. Interactive Entertainment,0.03
Racing,Warner Bros. Interactive Entertainment,0.03
Racing,Warner Bros. Interactive Entertainment,0.03
Racing,Warner Bros. Interactive Entertainment,0.03
Racing,Warner Bros. Interactive Entertainment,0.03
Racing,Warner Bros. Interactive Entertainment,0.03
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.02
Racing,Warner Bros. Interactive Entertainment,0.28
Racing,Warner Bros. Interactive Entertainment,0.28
Racing,Warner Bros. Interactive Entertainment,0.28
Racing,Warner Bros. Interactive Entertainment,0.28
Racing,Warner Bros. Interactive Entertainment,0.28
Racing,Warner Bros. Interactive Entertainment,0.28
Sports,Konami Digital Entertainment,0.02
Sports,Konami Digital Entertainment,0.02
Sports,Konami Digital Entertainment,0.02
Sports,Konami Digital Entertainment,0.02
Sports,Konami Digital Entertainment,0.02
Sports,Konami Digital Entertainment,0.08
Sports,Konami Digital Entertainment,0.08
Sports,Konami Digital Entertainment,0.08
Sports,Konami Digital Entertainment,0.08
Sports,Konami Digital Entertainment,0.08
Sports,Konami Digital Entertainment,0.63
Sports,Konami Digital Entertainment,0.63
Sports,Konami Digital Entertainment,0.63
Sports,Konami Digital Entertainment,0.63
Sports,Konami Digital Entertainment,0.63
Sports,Konami Digital Entertainment,0.01
Sports,Konami Digital Entertainment,0.01
Sports,Konami Digital Entertainment,0.01
Sports,Konami Digital Entertainment,0.01
Sports,Konami Digital Entertainment,0.01
Sports,Konami Digital Entertainment,0.09
Sports,Konami Digital Entertainment,0.09
Sports,Konami Digital Entertainment,0.09
Sports,Konami Digital Entertainment,0.09
Sports,Konami Digital Entertainment,0.09
Fighting,Namco Bandai Games,1.41
Fighting,Namco Bandai Games,1.41
Fighting,Namco Bandai Games,1.41
Fighting,Namco Bandai Games,1.41
Fighting,Namco Bandai Games,1.41
Fighting,Namco Bandai Games,1.41
Fighting,Namco Bandai Games,0.01
Fighting,Namco Bandai Games,0.01
Fighting,Namco Bandai Games,0.01
Fighting,Namco Bandai Games,0.01
Fighting,Namco Bandai Games,0.01
Fighting,Namco Bandai Games,0.01
Fighting,Namco Bandai Games,0.33
Fighting,Namco Bandai Games,0.33
Fighting,Namco Bandai Games,0.33
Fighting,Namco Bandai Games,0.33
Fighting,Namco Bandai Games,0.33
Fighting,Namco Bandai Games,0.33
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Puzzle,Sega,0.41
Puzzle,Sega,0.41
Puzzle,Sega,0.41
Puzzle,Sega,0.41
Puzzle,Sega,0.41
Puzzle,Sega,0.41
Puzzle,Sega,0.41
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Action,Tecmo Koei,0
Misc,Tecmo Koei,0.01
Misc,Tecmo Koei,0.01
Misc,Tecmo Koei,0.01
Misc,Tecmo Koei,0.01
Misc,Tecmo Koei,0.03
Misc,Tecmo Koei,0.03
Misc,Tecmo Koei,0.03
Misc,Tecmo Koei,0.03
Misc,Tecmo Koei,0.02
Misc,Tecmo Koei,0.02
Misc,Tecmo Koei,0.02
Misc,Tecmo Koei,0.02
Misc,Tecmo Koei,0
Misc,Tecmo Koei,0
Misc,Tecmo Koei,0
Misc,Tecmo Koei,0
Misc,Tecmo Koei,0.01
Misc,Tecmo Koei,0.01
Misc,Tecmo Koei,0.01
Misc,Tecmo Koei,0.03
Misc,Tecmo Koei,0.03
Misc,Tecmo Koei,0.03
Misc,Tecmo Koei,0.02
Misc,Tecmo Koei,0.02
Misc,Tecmo Koei,0.02
Action,Tecmo Koei,1.03
Adventure,Microids,0.05
Adventure,Microids,0.05
Adventure,Microids,0.05
Adventure,Microids,0.05
Adventure,Microids,0.05
Adventure,Microids,0.05
RolePlaying,Microids,0.03
RolePlaying,Microids,0.03
RolePlaying,Microids,0.03
RolePlaying,Microids,0.03
RolePlaying,Microids,0.03
RolePlaying,Microids,0.03
Adventure,Microids,0.02
Adventure,Microids,0.02
Adventure,Microids,0.02
Adventure,Microids,0.02
Adventure,Microids,0.02
Adventure,Microids,0.02
Action,THQ Nordic,0.04
Action,THQ Nordic,0.04
Action,THQ Nordic,0.04
Action,THQ Nordic,0.02
Action,THQ Nordic,0.02
Action,THQ Nordic,0.02
Action,THQ Nordic,0.04
Action,THQ Nordic,0.04
Action,THQ Nordic,0.04
Adventure,NIS America,0.05
Adventure,NIS America,0.05
RolePlaying,Square Enix,0
RolePlaying,Square Enix,0
RolePlaying,Square Enix,0
RolePlaying,Square Enix,0
RolePlaying,Square Enix,0
RolePlaying,Square Enix,0
Shooter,City Interactive,0.29
Shooter,City Interactive,0.29
Shooter,City Interactive,0.29
Shooter,City Interactive,0.29
Shooter,City Interactive,0.03
Shooter,City Interactive,0.03
Shooter,City Interactive,0.03
Shooter,City Interactive,0.03
Shooter,City Interactive,0.13
Shooter,City Interactive,0.13
Shooter,City Interactive,0.13
Shooter,City Interactive,0.13
Adventure,Capcom,0.01
Adventure,Capcom,0.01
Adventure,Funbox Media,0.03
Adventure,Funbox Media,0.03
Adventure,Funbox Media,0.03
Adventure,Funbox Media,0.03
Adventure,Funbox Media,0.03
Strategy,THQ Nordic,0.01
Strategy,THQ Nordic,0.01
Strategy,THQ Nordic,0.01
Strategy,THQ Nordic,0.02
Strategy,THQ Nordic,0.02
Strategy,THQ Nordic,0.02
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Platform,THQ Nordic,0
Shooter,Activision,12.38
Shooter,Activision,12.38
Shooter,Activision,12.38
Shooter,Activision,0.17
Shooter,Activision,0.17
Shooter,Activision,0.17
Shooter,Activision,5.93
Shooter,Activision,5.93
Shooter,Activision,5.93
Action,Sony Computer Entertainment,4.89
Platform,Activision,3.88
Platform,Activision,3.88
Platform,Activision,3.88
Shooter,Electronic Arts,3.84
Shooter,Electronic Arts,3.84
Shooter,Electronic Arts,3.84
Shooter,Electronic Arts,0.06
Shooter,Electronic Arts,0.06
Shooter,Electronic Arts,0.06
Shooter,Electronic Arts,1.64
Shooter,Electronic Arts,1.64
Shooter,Electronic Arts,1.64
Action,Ubisoft,3.71
Action,Ubisoft,3.71
Action,Ubisoft,3.71
Action,Ubisoft,0.09
Action,Ubisoft,0.09
Action,Ubisoft,0.09
Action,Ubisoft,2.06
Action,Ubisoft,2.06
Action,Ubisoft,2.06
Shooter,Activision,3.54
Shooter,Activision,3.54
Shooter,Activision,3.54
Shooter,Activision,0.15
Shooter,Activision,0.15
Shooter,Activision,0.15
Shooter,Activision,1.94
Shooter,Activision,1.94
Shooter,Activision,1.94
Racing,Sony Computer Entertainment,3.27
RolePlaying,Bethesda Softworks,0.79
RolePlaying,Bethesda Softworks,0.79
RolePlaying,Bethesda Softworks,0.79
RolePlaying,Bethesda Softworks,0.79
Shooter,Ubisoft,2.96
Shooter,Ubisoft,2.96
Shooter,Ubisoft,2.96
Shooter,Ubisoft,0.04
Shooter,Ubisoft,0.04
Shooter,Ubisoft,0.04
Shooter,Ubisoft,1.48
Shooter,Ubisoft,1.48
Shooter,Ubisoft,1.48
Action,Capcom,2.94
Action,Capcom,2.94
Action,Capcom,2.94
Action,Capcom,0.07
Action,Capcom,0.07
Action,Capcom,0.07
Action,Capcom,0.8
Action,Capcom,0.8
Action,Capcom,0.8
Shooter,Bethesda Softworks,0.32
Shooter,Bethesda Softworks,0.32
Shooter,Bethesda Softworks,0.32
Shooter,Bethesda Softworks,0.32
Sports,EA Sports,2.5
Sports,EA Sports,2.5
Sports,EA Sports,1.8
Sports,EA Sports,1.8
Action,Sony Computer Entertainment,1.99
Racing,Electronic Arts,1.71
Racing,Electronic Arts,1.71
Racing,Electronic Arts,1.71
Racing,Electronic Arts,0.02
Racing,Electronic Arts,0.02
Racing,Electronic Arts,0.02
Racing,Electronic Arts,0.57
Racing,Electronic Arts,0.57
Racing,Electronic Arts,0.57
Action,Warner Bros. Interactive Entertainment,1.7
Action,Warner Bros. Interactive Entertainment,1.7
Action,Warner Bros. Interactive Entertainment,1.7
Action,Warner Bros. Interactive Entertainment,0.06
Action,Warner Bros. Interactive Entertainment,0.06
Action,Warner Bros. Interactive Entertainment,0.06
Action,Warner Bros. Interactive Entertainment,0.93
Action,Warner Bros. Interactive Entertainment,0.93
Action,Warner Bros. Interactive Entertainment,0.93
Action,Ubisoft,1.61
Action,Ubisoft,1.61
Action,Ubisoft,1.61
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.04
Action,Ubisoft,0.79
Action,Ubisoft,0.79
Action,Ubisoft,0.79
Fighting,Warner Bros. Interactive Entertainment,1.47
Fighting,Warner Bros. Interactive Entertainment,1.47
Fighting,Warner Bros. Interactive Entertainment,0.71
Fighting,Warner Bros. Interactive Entertainment,0.71
RolePlaying,Square Enix,1.43
RolePlaying,Square Enix,1.43
RolePlaying,Square Enix,1.43
RolePlaying,Square Enix,1.81
RolePlaying,Square Enix,1.81
RolePlaying,Square Enix,1.81
RolePlaying,Electronic Arts,1.38
RolePlaying,Electronic Arts,1.38
RolePlaying,Electronic Arts,1.38
RolePlaying,Electronic Arts,0.13
RolePlaying,Electronic Arts,0.13
RolePlaying,Electronic Arts,0.13
RolePlaying,Electronic Arts,0.75
RolePlaying,Electronic Arts,0.75
RolePlaying,Electronic Arts,0.75
Action,Namco Bandai Games,0.41
Action,Namco Bandai Games,0.41
Action,Namco Bandai Games,0.41
Action,Namco Bandai Games,0.41
RolePlaying,Ubisoft,1.25
RolePlaying,Ubisoft,1.25
RolePlaying,Ubisoft,1.25
RolePlaying,Ubisoft,1.25
RolePlaying,Ubisoft,0.07
RolePlaying,Ubisoft,0.07
RolePlaying,Ubisoft,0.07
RolePlaying,Ubisoft,0.07
RolePlaying,Ubisoft,0.53
RolePlaying,Ubisoft,0.53
RolePlaying,Ubisoft,0.53
RolePlaying,Ubisoft,0.53
Sports,Sony Computer Entertainment,1.15
Sports,2K Sports,1.08
Sports,2K Sports,1.08
Sports,2K Sports,1.08
Sports,2K Sports,0.56
Sports,2K Sports,0.56
Sports,2K Sports,0.56
Sports,2K Sports,0.16
Sports,2K Sports,0.16
Sports,2K Sports,0.16
Shooter,Bethesda Softworks,1.07
Shooter,Bethesda Softworks,1.07
Shooter,Bethesda Softworks,1.07
Shooter,Bethesda Softworks,0.08
Shooter,Bethesda Softworks,0.08
Shooter,Bethesda Softworks,0.08
Shooter,Bethesda Softworks,0.55
Shooter,Bethesda Softworks,0.55
Shooter,Bethesda Softworks,0.55
RolePlaying,Square Enix,1.03
RolePlaying,Square Enix,1.03
Simulation,Electronic Arts,0.94
Simulation,Electronic Arts,0.94
Simulation,Electronic Arts,0.94
Simulation,Electronic Arts,0.94
Simulation,Electronic Arts,0.49
Simulation,Electronic Arts,0.49
Simulation,Electronic Arts,0.49
Simulation,Electronic Arts,0.49
Misc,Warner Bros. Interactive Entertainment,0.91
Misc,Warner Bros. Interactive Entertainment,0.91
Misc,Warner Bros. Interactive Entertainment,0.91
Misc,Warner Bros. Interactive Entertainment,0.91
Misc,Warner Bros. Interactive Entertainment,0.55
Misc,Warner Bros. Interactive Entertainment,0.55
Misc,Warner Bros. Interactive Entertainment,0.55
Misc,Warner Bros. Interactive Entertainment,0.55
Misc,Warner Bros. Interactive Entertainment,0.37
Misc,Warner Bros. Interactive Entertainment,0.37
Misc,Warner Bros. Interactive Entertainment,0.37
Misc,Warner Bros. Interactive Entertainment,0.37
Shooter,Bethesda Softworks,0.86
Shooter,Bethesda Softworks,0.86
Shooter,Bethesda Softworks,0.86
Shooter,Bethesda Softworks,0.04
Shooter,Bethesda Softworks,0.04
Shooter,Bethesda Softworks,0.04
Shooter,Bethesda Softworks,0.35
Shooter,Bethesda Softworks,0.35
Shooter,Bethesda Softworks,0.35
Simulation,Focus Home Interactive,0.09
Simulation,Focus Home Interactive,0.09
Simulation,Focus Home Interactive,0.09
Simulation,Focus Home Interactive,0.09
RolePlaying,Bethesda Softworks,0.72
Racing,Koch Media,0.64
Racing,Koch Media,0.64
Racing,Koch Media,0.64
Racing,Koch Media,0.02
Racing,Koch Media,0.02
Racing,Koch Media,0.02
Racing,Koch Media,0.19
Racing,Koch Media,0.19
Racing,Koch Media,0.19
Action,Warner Bros. Interactive Entertainment,0.63
Action,Warner Bros. Interactive Entertainment,0.63
Action,Warner Bros. Interactive Entertainment,0.63
Action,Warner Bros. Interactive Entertainment,0.63
Action,Warner Bros. Interactive Entertainment,0.35
Action,Warner Bros. Interactive Entertainment,0.35
Action,Warner Bros. Interactive Entertainment,0.35
Action,Warner Bros. Interactive Entertainment,0.35
Action,Warner Bros. Interactive Entertainment,0.29
Action,Warner Bros. Interactive Entertainment,0.29
Action,Warner Bros. Interactive Entertainment,0.29
Action,Warner Bros. Interactive Entertainment,0.29
Action,Studio Wildcard,0.63
Action,Studio Wildcard,0.63
Action,Studio Wildcard,0.63
Action,Studio Wildcard,0.01
Action,Studio Wildcard,0.01
Action,Studio Wildcard,0.01
Action,Studio Wildcard,0.3
Action,Studio Wildcard,0.3
Action,Studio Wildcard,0.3
Platform,Warner Bros. Interactive Entertainment,0.53
Platform,Warner Bros. Interactive Entertainment,0.53
Platform,Warner Bros. Interactive Entertainment,0.53
Platform,Warner Bros. Interactive Entertainment,0.53
Platform,Warner Bros. Interactive Entertainment,0.22
Platform,Warner Bros. Interactive Entertainment,0.22
Platform,Warner Bros. Interactive Entertainment,0.22
Platform,Warner Bros. Interactive Entertainment,0.22
Platform,Warner Bros. Interactive Entertainment,0.51
Platform,Warner Bros. Interactive Entertainment,0.51
Platform,Warner Bros. Interactive Entertainment,0.51
Platform,Warner Bros. Interactive Entertainment,0.51
Fighting,Capcom,0.52
Fighting,Capcom,0.52
Fighting,Capcom,0.52
Fighting,Capcom,0.21
Fighting,Capcom,0.21
Fighting,Capcom,0.21
Sports,Sony Computer Entertainment,0.52
Adventure,Sony Computer Entertainment,0.48
Sports,EA Sports,0.47
Sports,EA Sports,0.47
Sports,EA Sports,0.34
Sports,EA Sports,0.34
Racing,Namco Bandai Games,0.47
Racing,Namco Bandai Games,0.47
Racing,Namco Bandai Games,0.47
Racing,Namco Bandai Games,0.02
Racing,Namco Bandai Games,0.02
Racing,Namco Bandai Games,0.02
Racing,Namco Bandai Games,0.06
Racing,Namco Bandai Games,0.06
Racing,Namco Bandai Games,0.06
Shooter,Rebellion Developments,0.47
Shooter,Rebellion Developments,0.47
Shooter,Rebellion Developments,0.47
Shooter,Rebellion Developments,0.23
Shooter,Rebellion Developments,0.23
Shooter,Rebellion Developments,0.23
Shooter,Activision,0.47
Shooter,Activision,0.47
Shooter,Activision,0.47
Shooter,Activision,0.18
Shooter,Activision,0.18
Shooter,Activision,0.18
Racing,Codemasters,0.45
Racing,Codemasters,0.45
Racing,Codemasters,0.45
Racing,Codemasters,0.01
Racing,Codemasters,0.01
Racing,Codemasters,0.01
Racing,Codemasters,0.16
Racing,Codemasters,0.16
Racing,Codemasters,0.16
Shooter,Sony Computer Entertainment,0.44
Platform,Sony Computer Entertainment,0.43
Action,Warner Bros. Interactive Entertainment,0.43
Action,Warner Bros. Interactive Entertainment,0.43
Action,Warner Bros. Interactive Entertainment,0.43
Action,Warner Bros. Interactive Entertainment,0.43
Action,Warner Bros. Interactive Entertainment,0.23
Action,Warner Bros. Interactive Entertainment,0.23
Action,Warner Bros. Interactive Entertainment,0.23
Action,Warner Bros. Interactive Entertainment,0.23
Action,Warner Bros. Interactive Entertainment,0.28
Action,Warner Bros. Interactive Entertainment,0.28
Action,Warner Bros. Interactive Entertainment,0.28
Action,Warner Bros. Interactive Entertainment,0.28
Racing,Sony Computer Entertainment,0.42
Platform,Sega,0.39
Platform,Sega,0.39
Platform,Sega,0.39
Platform,Sega,0.39
Platform,Sega,0.18
Platform,Sega,0.18
Platform,Sega,0.18
Platform,Sega,0.18
Platform,Sega,0.57
Platform,Sega,0.57
Platform,Sega,0.57
Platform,Sega,0.57
Party,Sony Computer Entertainment,0.38
Action-Adventure,Sony Computer Entertainment,0.32
Shooter,Bethesda Softworks,0.31
Shooter,Bethesda Softworks,0.31
Platform,Namco Bandai Games,0.27
Platform,Namco Bandai Games,0.27
Platform,Namco Bandai Games,0.27
Platform,Namco Bandai Games,0.27
Platform,Namco Bandai Games,0.01
Platform,Namco Bandai Games,0.01
Platform,Namco Bandai Games,0.01
Platform,Namco Bandai Games,0.01
Platform,Namco Bandai Games,0.14
Platform,Namco Bandai Games,0.14
Platform,Namco Bandai Games,0.14
Platform,Namco Bandai Games,0.14
Action,FuRyu Corporation,0.27
Action,FuRyu Corporation,0.27
Action,FuRyu Corporation,0.13
Action,FuRyu Corporation,0.13
Simulation,Koch Media,0.26
Simulation,Koch Media,0.26
Simulation,Koch Media,0.26
Simulation,Koch Media,0.26
Simulation,Koch Media,0.26
Simulation,Deep Silver,0.16
Simulation,Deep Silver,0.16
Simulation,Deep Silver,0.16
Simulation,Deep Silver,0.16
Simulation,Deep Silver,0.16
Action,Bethesda Softworks,0.25
Action,Bethesda Softworks,0.25
Action,Bethesda Softworks,0.25
Action,Bethesda Softworks,0.04
Action,Bethesda Softworks,0.04
Action,Bethesda Softworks,0.04
Action,Bethesda Softworks,0.12
Action,Bethesda Softworks,0.12
Action,Bethesda Softworks,0.12
Action,Namco Bandai Games,0.24
Simulation,Focus Home Interactive,0.23
Simulation,Focus Home Interactive,0.23
Simulation,Focus Home Interactive,0.23
Simulation,Focus Home Interactive,0
Simulation,Focus Home Interactive,0
Simulation,Focus Home Interactive,0
Simulation,Focus Home Interactive,0.1
Simulation,Focus Home Interactive,0.1
Simulation,Focus Home Interactive,0.1
RolePlaying,Namco Bandai Games,0.23
RolePlaying,Namco Bandai Games,0.23
Action,Sold Out,0.22
Action,Sold Out,0.22
Action,Sold Out,0.22
Action,Sold Out,0.22
Action,Sold Out,0.14
Action,Sold Out,0.14
Action,Sold Out,0.14
Action,Sold Out,0.14
Action,Sold Out,0
Action,Sold Out,0
Action,Sold Out,0
Action,Sold Out,0
Shooter,Tripwire Interactive,0.06
Shooter,Tripwire Interactive,0.06
Shooter,Tripwire Interactive,0.06
Sports,EA Sports,0.21
Sports,EA Sports,0.21
Sports,EA Sports,0.18
Sports,EA Sports,0.18
Action,Xseed Games,0.18
Action,Xseed Games,0.18
Action,Xseed Games,0.18
Racing,Codemasters,0.21
Racing,Codemasters,0.21
Racing,Codemasters,0.21
Racing,Codemasters,0
Racing,Codemasters,0
Racing,Codemasters,0
Racing,Codemasters,0.08
Racing,Codemasters,0.08
Racing,Codemasters,0.08
Platform,Sold Out,0.2
Platform,Sold Out,0.2
Platform,Sold Out,0.2
Platform,Sold Out,0.2
Platform,Sold Out,0.2
Platform,Sold Out,0.2
Platform,Sold Out,0.09
Platform,Sold Out,0.09
Platform,Sold Out,0.09
Platform,Sold Out,0.09
Platform,Sold Out,0.09
Platform,Sold Out,0.09
RolePlaying,Namco Bandai Games,0.2
RolePlaying,Namco Bandai Games,0.2
Action,Warner Bros. Interactive Entertainment,0.2
Action,Warner Bros. Interactive Entertainment,0.2
Action,Warner Bros. Interactive Entertainment,0.08
Action,Warner Bros. Interactive Entertainment,0.08
Simulation,Frontier Developments,0.19
Simulation,Frontier Developments,0.19
Simulation,Frontier Developments,0.19
Simulation,Frontier Developments,0.19
Simulation,Frontier Developments,0.08
Simulation,Frontier Developments,0.08
Simulation,Frontier Developments,0.08
Simulation,Frontier Developments,0.08
Action,505 Games,0.18
Action,505 Games,0.18
Action,505 Games,0.18
Action,505 Games,0.1
Action,505 Games,0.1
Action,505 Games,0.1
RolePlaying,Bethesda Softworks,0.18
RolePlaying,Bethesda Softworks,0.18
RolePlaying,Bethesda Softworks,0.18
RolePlaying,Bethesda Softworks,0.05
RolePlaying,Bethesda Softworks,0.05
RolePlaying,Bethesda Softworks,0.05
RolePlaying,Bethesda Softworks,0.09
RolePlaying,Bethesda Softworks,0.09
RolePlaying,Bethesda Softworks,0.09
Adventure,Warner Bros. Interactive Entertainment,0.17
Adventure,Warner Bros. Interactive Entertainment,0.17
Adventure,Warner Bros. Interactive Entertainment,0.12
Adventure,Warner Bros. Interactive Entertainment,0.12
RolePlaying,NIS America,0.17
RolePlaying,NIS America,0.17
Action,Deep Silver,0.17
Action,Deep Silver,0.17
Action,Deep Silver,0.17
Action,Deep Silver,0.1
Action,Deep Silver,0.1
Action,Deep Silver,0.1
Racing,Milestone,0.16
Racing,Milestone,0.16
Racing,Milestone,0.16
Racing,Milestone,0.16
Racing,Milestone,0.09
Racing,Milestone,0.09
Racing,Milestone,0.09
Racing,Milestone,0.09
Racing,Koch Media,0.05
Racing,Koch Media,0.05
Racing,Koch Media,0.05
Racing,Koch Media,0.05
Action,PQube,0.16
Action,PQube,0.16
Misc,Namco Bandai Games,0.15
Misc,Namco Bandai Games,0.15
Misc,Namco Bandai Games,0.13
Misc,Namco Bandai Games,0.13
Action,Koch Media,0.15
Action,Koch Media,0.15
Action,Koch Media,0.15
Action,Koch Media,0.01
Action,Koch Media,0.01
Action,Koch Media,0.01
Action,Koch Media,0.09
Action,Koch Media,0.09
Action,Koch Media,0.09
RolePlaying,THQ Nordic,0.15
RolePlaying,THQ Nordic,0.15
RolePlaying,THQ Nordic,0.15
RolePlaying,THQ Nordic,0.03
RolePlaying,THQ Nordic,0.03
RolePlaying,THQ Nordic,0.03
RolePlaying,THQ Nordic,0.02
RolePlaying,THQ Nordic,0.02
RolePlaying,THQ Nordic,0.02
MMO,Square Enix,0.15
MMO,Square Enix,0.15
MMO,Square Enix,0.05
MMO,Square Enix,0.05
Fighting,Namco Bandai Games,0.15
Fighting,Namco Bandai Games,0.15
Fighting,Namco Bandai Games,0.15
Fighting,Namco Bandai Games,0.12
Fighting,Namco Bandai Games,0.12
Fighting,Namco Bandai Games,0.12
Action,Gearbox Software,0.14
Action,Gearbox Software,0.14
Action,Gearbox Software,0.14
Action,Epic Games,0.02
Action,Epic Games,0.02
Action,Epic Games,0.02
Action,Gearbox Software,0.17
Action,Gearbox Software,0.17
Action,Gearbox Software,0.17
Racing,Koch Media,0.14
Racing,Koch Media,0.14
Racing,Koch Media,0.14
Racing,Koch Media,0.06
Racing,Koch Media,0.06
Racing,Koch Media,0.06
Shooter,Astragon,0.13
Shooter,Astragon,0.13
Shooter,Astragon,0.13
Shooter,Astragon,0.01
Shooter,Astragon,0.01
Shooter,Astragon,0.01
Shooter,Astragon,0.11
Shooter,Astragon,0.11
Shooter,Astragon,0.11
Action,Tecmo Koei,0.13
Action,Tecmo Koei,0.13
Action,Tecmo Koei,0.04
